Stop Name,Line,Borough,Complex ID,Constituent Station Name,Station ID,GTFS Stop ID,Daytime Routes,Entry Allowed,Exit Allowed,Entrance Latitude,Entrance Longitude
Dyckman St,8th Av - Fulton St,M,144,Dyckman St,144,A03,A,YES,YES,40.865367,-73.9280766
Dyckman St,8th Av - Fulton St,M,144,Dyckman St,144,A03,A,NO,YES,40.8652721,-73.9274779
Dyckman St,8th Av - Fulton St,M,144,Dyckman St,144,A03,A,YES,YES,40.8658077,-73.9273508
Dyckman St,8th Av - Fulton St,M,144,Dyckman St,144,A03,A,NO,YES,40.8652071,-73.9272452
Dyckman St,8th Av - Fulton St,M,144,Dyckman St,144,A03,A,YES,YES,40.8657641,-73.9270702
Dyckman St,8th Av - Fulton St,M,144,Dyckman St,144,A03,A,NO,YES,40.8654582,-73.9270362
Dyckman St,8th Av - Fulton St,M,144,Dyckman St,144,A03,A,NO,YES,40.8653515,-73.9269725
190 St,8th Av - Fulton St,M,145,190 St,145,A05,A,YES,YES,40.858902,-73.9342217
190 St,8th Av - Fulton St,M,145,190 St,145,A05,A,YES,YES,40.858899,-73.932702
181 St,8th Av - Fulton St,M,146,181 St,146,A06,A,YES,YES,40.8508848,-73.9385335
181 St,8th Av - Fulton St,M,146,181 St,146,A06,A,YES,YES,40.8507955,-73.9384747
181 St,8th Av - Fulton St,M,146,181 St,146,A06,A,YES,YES,40.8506956,-73.9382451
181 St,8th Av - Fulton St,M,146,181 St,146,A06,A,YES,YES,40.8507602,-73.9380902
181 St,8th Av - Fulton St,M,146,181 St,146,A06,A,YES,YES,40.852759,-73.936636
181 St,8th Av - Fulton St,M,146,181 St,146,A06,A,YES,YES,40.8529297,-73.9374299
175 St,8th Av - Fulton St,M,147,175 St,147,A07,A,YES,YES,40.8463795,-73.9402964
175 St,8th Av - Fulton St,M,147,175 St,147,A07,A,YES,YES,40.8464212,-73.9398567
175 St,8th Av - Fulton St,M,147,175 St,147,A07,A,YES,YES,40.8478249,-73.939798
175 St,8th Av - Fulton St,M,147,175 St,147,A07,A,YES,YES,40.8479603,-73.9396895
175 St,8th Av - Fulton St,M,147,175 St,147,A07,A,YES,YES,40.8480045,-73.939575
175 St,8th Av - Fulton St,M,147,175 St,147,A07,A,YES,YES,40.8479668,-73.9393756
175 St,8th Av - Fulton St,M,147,175 St,147,A07,A,YES,YES,40.8478741,-73.9392845
175 St,8th Av - Fulton St,M,147,175 St,147,A07,A,YES,YES,40.8481362,-73.9393681
168 St-Washington Hts,8th Av - Fulton St,M,605,168 St,148,A09,1 A C,YES,YES,40.8418738,-73.939572
168 St-Washington Hts,8th Av - Fulton St,M,605,168 St,148,A09,1 A C,YES,YES,40.8419367,-73.9394614
168 St-Washington Hts,8th Av - Fulton St,M,605,168 St,148,A09,1 A C,YES,YES,40.8407547,-73.9392446
168 St-Washington Hts,8th Av - Fulton St,M,605,168 St,148,A09,1 A C,YES,YES,40.8417771,-73.9390663
168 St-Washington Hts,8th Av - Fulton St,M,605,168 St,148,A09,1 A C,YES,YES,40.8407386,-73.9394342
163 St-Amsterdam Av,8th Av - Fulton St,M,149,163 St-Amsterdam Av,149,A10,C,YES,YES,40.835192,-73.940146
163 St-Amsterdam Av,8th Av - Fulton St,M,149,163 St-Amsterdam Av,149,A10,C,YES,YES,40.8358559,-73.9400923
163 St-Amsterdam Av,8th Av - Fulton St,M,149,163 St-Amsterdam Av,149,A10,C,YES,YES,40.835291,-73.9396266
155 St,8th Av - Fulton St,M,150,155 St,150,A11,C,YES,YES,40.830875,-73.9416528
155 St,8th Av - Fulton St,M,150,155 St,150,A11,C,YES,YES,40.8307797,-73.9415935
155 St,8th Av - Fulton St,M,150,155 St,150,A11,C,YES,YES,40.8311232,-73.9415596
155 St,8th Av - Fulton St,M,150,155 St,150,A11,C,YES,YES,40.8311566,-73.9414537
155 St,8th Av - Fulton St,M,150,155 St,150,A11,C,YES,YES,40.8310439,-73.9411527
155 St,8th Av - Fulton St,M,150,155 St,150,A11,C,YES,YES,40.8309304,-73.9411061
135 St,8th Av - Fulton St,M,152,135 St,152,A14,C B,YES,YES,40.8171366,-73.948229
135 St,8th Av - Fulton St,M,152,135 St,152,A14,C B,YES,YES,40.8168892,-73.9479548
135 St,8th Av - Fulton St,M,152,135 St,152,A14,C B,YES,YES,40.8169097,-73.9478184
135 St,8th Av - Fulton St,M,152,135 St,152,A14,C B,YES,YES,40.8172018,-73.9476887
135 St,8th Av - Fulton St,M,152,135 St,152,A14,C B,YES,YES,40.8185182,-73.9475789
135 St,8th Av - Fulton St,M,152,135 St,152,A14,C B,YES,YES,40.8183718,-73.947201
125 St,8th Av - Fulton St,M,153,125 St,153,A15,A C B D,YES,YES,40.8106533,-73.9528842
125 St,8th Av - Fulton St,M,153,125 St,153,A15,A C B D,YES,YES,40.8110144,-73.952615
125 St,8th Av - Fulton St,M,153,125 St,153,A15,A C B D,YES,YES,40.8105235,-73.9525916
125 St,8th Av - Fulton St,M,153,125 St,153,A15,A C B D,YES,YES,40.8108896,-73.9523308
125 St,8th Av - Fulton St,M,153,125 St,153,A15,A C B D,YES,YES,40.812002,-73.9517467
125 St,8th Av - Fulton St,M,153,125 St,153,A15,A C B D,YES,YES,40.8118703,-73.9513473
125 St,8th Av - Fulton St,M,153,125 St,153,A15,A C B D,YES,YES,40.8107815,-73.9528525
116 St,8th Av - Fulton St,M,154,116 St,154,A16,C B,YES,YES,40.80433,-73.9556383
116 St,8th Av - Fulton St,M,154,116 St,154,A16,C B,YES,YES,40.8046561,-73.9555601
116 St,8th Av - Fulton St,M,154,116 St,154,A16,C B,YES,YES,40.8041847,-73.9551335
116 St,8th Av - Fulton St,M,154,116 St,154,A16,C B,YES,YES,40.8044406,-73.9550429
Cathedral Pkwy (110 St),8th Av - Fulton St,M,155,Cathedral Pkwy (110 St),155,A17,C B,YES,YES,40.8000144,-73.9588852
Cathedral Pkwy (110 St),8th Av - Fulton St,M,155,Cathedral Pkwy (110 St),155,A17,C B,YES,YES,40.8008738,-73.9584206
Cathedral Pkwy (110 St),8th Av - Fulton St,M,155,Cathedral Pkwy (110 St),155,A17,C B,YES,YES,40.8000042,-73.9584074
103 St,8th Av - Fulton St,M,156,103 St,156,A18,C B,YES,YES,40.7962977,-73.9616715
96 St,8th Av - Fulton St,M,157,96 St,157,A19,C B,YES,YES,40.7916384,-73.9649398
96 St,8th Av - Fulton St,M,157,96 St,157,A19,C B,YES,YES,40.7922926,-73.9644275
96 St,8th Av - Fulton St,M,157,96 St,157,A19,C B,YES,YES,40.7926081,-73.9643213
86 St,8th Av - Fulton St,M,158,86 St,158,A20,C B,YES,YES,40.7852968,-73.969672
86 St,8th Av - Fulton St,M,158,86 St,158,A20,C B,YES,YES,40.78521,-73.9695929
86 St,8th Av - Fulton St,M,158,86 St,158,A20,C B,YES,YES,40.7855033,-73.9694622
86 St,8th Av - Fulton St,M,158,86 St,158,A20,C B,YES,YES,40.7861364,-73.9690231
86 St,8th Av - Fulton St,M,158,86 St,158,A20,C B,YES,YES,40.7867828,-73.9684492
81 St-Museum of Natural History,8th Av - Fulton St,M,159,81 St-Museum of Natural History,159,A21,C B,YES,YES,40.7803452,-73.9731888
81 St-Museum of Natural History,8th Av - Fulton St,M,159,81 St-Museum of Natural History,159,A21,C B,YES,YES,40.7808674,-73.9728943
81 St-Museum of Natural History,8th Av - Fulton St,M,159,81 St-Museum of Natural History,159,A21,C B,YES,YES,40.7819909,-73.972034
81 St-Museum of Natural History,8th Av - Fulton St,M,159,81 St-Museum of Natural History,159,A21,C B,YES,YES,40.782254,-73.971741
72 St,8th Av - Fulton St,M,160,72 St,160,A22,C B,YES,YES,40.7749488,-73.9771817
72 St,8th Av - Fulton St,M,160,72 St,160,A22,C B,YES,YES,40.7762139,-73.976297
72 St,8th Av - Fulton St,M,160,72 St,160,A22,C B,YES,YES,40.7764555,-73.975976
59 St-Columbus Circle,8th Av - Fulton St,M,614,59 St-Columbus Circle,161,A24,1 A C B D,YES,YES,40.7667708,-73.9833664
59 St-Columbus Circle,8th Av - Fulton St,M,614,59 St-Columbus Circle,161,A24,1 A C B D,YES,YES,40.7664984,-73.9832643
59 St-Columbus Circle,8th Av - Fulton St,M,614,59 St-Columbus Circle,161,A24,1 A C B D,YES,YES,40.7669768,-73.9829544
59 St-Columbus Circle,8th Av - Fulton St,M,614,59 St-Columbus Circle,161,A24,1 A C B D,YES,YES,40.7664893,-73.9826848
59 St-Columbus Circle,8th Av - Fulton St,M,614,59 St-Columbus Circle,161,A24,1 A C B D,YES,YES,40.7667421,-73.9825714
59 St-Columbus Circle,8th Av - Fulton St,M,614,59 St-Columbus Circle,161,A24,1 A C B D,YES,YES,40.7677166,-73.9827407
59 St-Columbus Circle,8th Av - Fulton St,M,614,59 St-Columbus Circle,161,A24,1 A C B D,YES,YES,40.7677979,-73.9825917
59 St-Columbus Circle,8th Av - Fulton St,M,614,59 St-Columbus Circle,161,A24,1 A C B D,YES,YES,40.7676894,-73.982496
59 St-Columbus Circle,8th Av - Fulton St,M,614,59 St-Columbus Circle,161,A24,1 A C B D,YES,YES,40.7673965,-73.9821741
59 St-Columbus Circle,8th Av - Fulton St,M,614,59 St-Columbus Circle,161,A24,1 A C B D,YES,YES,40.7687301,-73.9817917
59 St-Columbus Circle,8th Av - Fulton St,M,614,59 St-Columbus Circle,161,A24,1 A C B D,YES,YES,40.7686784,-73.9811728
59 St-Columbus Circle,8th Av - Fulton St,M,614,59 St-Columbus Circle,161,A24,1 A C B D,YES,YES,40.768695,-73.98159
50 St,8th Av - Fulton St,M,162,50 St,162,A25,C E,YES,YES,40.7617615,-73.9869788
50 St,8th Av - Fulton St,M,162,50 St,162,A25,C E,YES,YES,40.7618796,-73.9868361
50 St,8th Av - Fulton St,M,162,50 St,162,A25,C E,YES,YES,40.7616972,-73.986825
50 St,8th Av - Fulton St,M,162,50 St,162,A25,C E,YES,YES,40.762367,-73.9864705
50 St,8th Av - Fulton St,M,162,50 St,162,A25,C E,YES,YES,40.7624623,-73.9862793
50 St,8th Av - Fulton St,M,162,50 St,162,A25,C E,YES,YES,40.7621301,-73.9859331
50 St,8th Av - Fulton St,M,162,50 St,162,A25,C E,YES,YES,40.762258,-73.9858519
50 St,8th Av - Fulton St,M,162,50 St,162,A25,C E,YES,YES,40.7629145,-73.9854329
50 St,8th Av - Fulton St,M,162,50 St,162,A25,C E,YES,YES,40.7616592,-73.9843289
Times Sq-42 St/Port Authority Bus Terminal,8th Av - Fulton St,M,611,42 St-Port Authority Bus Terminal,163,A27,1 2 3 7 A C E N Q R W S,YES,YES,40.7559971,-73.9910421
Times Sq-42 St/Port Authority Bus Terminal,8th Av - Fulton St,M,611,42 St-Port Authority Bus Terminal,163,A27,1 2 3 7 A C E N Q R W S,YES,YES,40.7561151,-73.9909193
Times Sq-42 St/Port Authority Bus Terminal,8th Av - Fulton St,M,611,42 St-Port Authority Bus Terminal,163,A27,1 2 3 7 A C E N Q R W S,YES,YES,40.7558064,-73.9905611
Times Sq-42 St/Port Authority Bus Terminal,8th Av - Fulton St,M,611,42 St-Port Authority Bus Terminal,163,A27,1 2 3 7 A C E N Q R W S,YES,YES,40.757474,-73.9900143
Times Sq-42 St/Port Authority Bus Terminal,8th Av - Fulton St,M,611,42 St-Port Authority Bus Terminal,163,A27,1 2 3 7 A C E N Q R W S,YES,YES,40.7579453,-73.9895696
Times Sq-42 St/Port Authority Bus Terminal,8th Av - Fulton St,M,611,42 St-Port Authority Bus Terminal,163,A27,1 2 3 7 A C E N Q R W S,YES,YES,40.7574339,-73.9894533
Times Sq-42 St/Port Authority Bus Terminal,8th Av - Fulton St,M,611,42 St-Port Authority Bus Terminal,163,A27,1 2 3 7 A C E N Q R W S,YES,YES,40.7585808,-73.9891597
Times Sq-42 St/Port Authority Bus Terminal,8th Av - Fulton St,M,611,42 St-Port Authority Bus Terminal,163,A27,1 2 3 7 A C E N Q R W S,YES,YES,40.758386,-73.9886758
Times Sq-42 St/Port Authority Bus Terminal,8th Av - Fulton St,M,611,42 St-Port Authority Bus Terminal,163,A27,1 2 3 7 A C E N Q R W S,YES,YES,40.7586951,-73.9890158
Times Sq-42 St/Port Authority Bus Terminal,8th Av - Fulton St,M,611,42 St-Port Authority Bus Terminal,163,A27,1 2 3 7 A C E N Q R W S,YES,YES,40.7563491,-73.9906315
Times Sq-42 St/Port Authority Bus Terminal,8th Av - Fulton St,M,611,42 St-Port Authority Bus Terminal,163,A27,1 2 3 7 A C E N Q R W S,YES,YES,40.7569444,-73.9901997
34 St-Penn Station,8th Av - Fulton St,M,164,34 St-Penn Station,164,A28,A C E,YES,YES,40.7517496,-73.9942753
34 St-Penn Station,8th Av - Fulton St,M,164,34 St-Penn Station,164,A28,A C E,YES,YES,40.7515212,-73.9942373
34 St-Penn Station,8th Av - Fulton St,M,164,34 St-Penn Station,164,A28,A C E,YES,YES,40.751281,-73.9939183
34 St-Penn Station,8th Av - Fulton St,M,164,34 St-Penn Station,164,A28,A C E,YES,YES,40.7522195,-73.9938635
34 St-Penn Station,8th Av - Fulton St,M,164,34 St-Penn Station,164,A28,A C E,YES,YES,40.7524423,-73.9936995
34 St-Penn Station,8th Av - Fulton St,M,164,34 St-Penn Station,164,A28,A C E,YES,YES,40.7514264,-73.9935073
34 St-Penn Station,8th Av - Fulton St,M,164,34 St-Penn Station,164,A28,A C E,YES,YES,40.7529333,-73.9933463
34 St-Penn Station,8th Av - Fulton St,M,164,34 St-Penn Station,164,A28,A C E,YES,YES,40.7520165,-73.9933356
34 St-Penn Station,8th Av - Fulton St,M,164,34 St-Penn Station,164,A28,A C E,YES,YES,40.7530677,-73.9932666
34 St-Penn Station,8th Av - Fulton St,M,164,34 St-Penn Station,164,A28,A C E,YES,YES,40.7519575,-73.9932163
34 St-Penn Station,8th Av - Fulton St,M,164,34 St-Penn Station,164,A28,A C E,YES,YES,40.7530103,-73.9931291
34 St-Penn Station,8th Av - Fulton St,M,164,34 St-Penn Station,164,A28,A C E,YES,YES,40.7521806,-73.9930803
34 St-Penn Station,8th Av - Fulton St,M,164,34 St-Penn Station,164,A28,A C E,YES,YES,40.7527203,-73.992839
34 St-Penn Station,8th Av - Fulton St,M,164,34 St-Penn Station,164,A28,A C E,YES,YES,40.7528575,-73.9927606
34 St-Penn Station,8th Av - Fulton St,M,164,34 St-Penn Station,164,A28,A C E,YES,YES,40.7528022,-73.9926229
34 St-Penn Station,8th Av - Fulton St,M,164,34 St-Penn Station,164,A28,A C E,YES,YES,40.7515869,-73.9938673
34 St-Penn Station,8th Av - Fulton St,M,164,34 St-Penn Station,164,A28,A C E,YES,YES,40.7513819,-73.993664
23 St,8th Av - Fulton St,M,165,23 St,165,A30,C E,YES,YES,40.7452647,-73.9987538
23 St,8th Av - Fulton St,M,165,23 St,165,A30,C E,YES,YES,40.7455254,-73.9986724
23 St,8th Av - Fulton St,M,165,23 St,165,A30,C E,YES,YES,40.7451194,-73.9984005
23 St,8th Av - Fulton St,M,165,23 St,165,A30,C E,NO,YES,40.7461243,-73.9981866
23 St,8th Av - Fulton St,M,165,23 St,165,A30,C E,YES,YES,40.7452896,-73.9981389
23 St,8th Av - Fulton St,M,165,23 St,165,A30,C E,NO,YES,40.7458188,-73.9978378
23 St,8th Av - Fulton St,M,165,23 St,165,A30,C E,YES,YES,40.7465992,-73.9977858
23 St,8th Av - Fulton St,M,165,23 St,165,A30,C E,YES,YES,40.7467263,-73.9976859
23 St,8th Av - Fulton St,M,165,23 St,165,A30,C E,YES,YES,40.7464485,-73.997426
23 St,8th Av - Fulton St,M,165,23 St,165,A30,C E,YES,YES,40.7465766,-73.9973307
23 St,8th Av - Fulton St,M,165,23 St,165,A30,C E,YES,YES,40.7465177,-73.9971926
14 St/8 Av,8th Av - Fulton St,M,618,14 St,166,A31,A C E L,YES,YES,40.7399648,-74.0026775
14 St/8 Av,8th Av - Fulton St,M,618,14 St,166,A31,A C E L,YES,YES,40.7397744,-74.0022228
14 St/8 Av,8th Av - Fulton St,M,618,14 St,166,A31,A C E L,YES,YES,40.740613,-74.0022132
14 St/8 Av,8th Av - Fulton St,M,618,14 St,166,A31,A C E L,YES,YES,40.7409998,-74.0018465
14 St/8 Av,8th Av - Fulton St,M,618,14 St,166,A31,A C E L,YES,YES,40.740423,-74.0017648
14 St/8 Av,8th Av - Fulton St,M,618,14 St,166,A31,A C E L,YES,YES,40.7412488,-74.001743
14 St/8 Av,8th Av - Fulton St,M,618,14 St,166,A31,A C E L,YES,YES,40.7409261,-74.0013738
14 St/8 Av,8th Av - Fulton St,M,618,14 St,166,A31,A C E L,YES,YES,40.7410587,-74.0012814
14 St/8 Av,8th Av - Fulton St,M,618,14 St,166,A31,A C E L,YES,YES,40.7399468,-74.0027236
Spring St,8th Av - Fulton St,M,168,Spring St,168,A33,C E,YES,YES,40.7256308,-74.0043768
Spring St,8th Av - Fulton St,M,168,Spring St,168,A33,C E,YES,YES,40.726208,-74.004033
Spring St,8th Av - Fulton St,M,168,Spring St,168,A33,C E,YES,YES,40.7255428,-74.0037502
Canal St,8th Av - Fulton St,M,169,Canal St,169,A34,A C E,YES,YES,40.7216563,-74.0056651
Canal St,8th Av - Fulton St,M,169,Canal St,169,A34,A C E,YES,YES,40.720758,-74.005399
Canal St,8th Av - Fulton St,M,169,Canal St,169,A34,A C E,YES,YES,40.7219301,-74.0050459
Canal St,8th Av - Fulton St,M,169,Canal St,169,A34,A C E,YES,YES,40.7198613,-74.0050282
Canal St,8th Av - Fulton St,M,169,Canal St,169,A34,A C E,YES,YES,40.7206887,-74.0050041
Canal St,8th Av - Fulton St,M,169,Canal St,169,A34,A C E,YES,YES,40.7200419,-74.0049774
Chambers St/WTC/Park Place/Cortlandt St,8th Av - Fulton St,M,624,Chambers St,170,A36,2 3 A C E R W,YES,YES,40.7137352,-74.0090664
Chambers St/WTC/Park Place/Cortlandt St,8th Av - Fulton St,M,624,Chambers St,170,A36,2 3 A C E R W,YES,YES,40.7139627,-74.0089871
Chambers St/WTC/Park Place/Cortlandt St,8th Av - Fulton St,M,624,Chambers St,170,A36,2 3 A C E R W,YES,YES,40.7143032,-74.0086227
Chambers St/WTC/Park Place/Cortlandt St,8th Av - Fulton St,M,624,Chambers St,170,A36,2 3 A C E R W,YES,YES,40.7145589,-74.0084198
Chambers St/WTC/Park Place/Cortlandt St,8th Av - Fulton St,M,624,Chambers St,170,A36,2 3 A C E R W,NO,YES,40.7141841,-74.0083703
Chambers St/WTC/Park Place/Cortlandt St,8th Av - Fulton St,M,624,Chambers St,170,A36,2 3 A C E R W,YES,YES,40.7148711,-74.0081736
Chambers St/WTC/Park Place/Cortlandt St,8th Av - Fulton St,M,624,Chambers St,170,A36,2 3 A C E R W,YES,YES,40.7151176,-74.0079793
Chambers St/WTC/Park Place/Cortlandt St,8th Av - Fulton St,M,624,Chambers St,170,A36,2 3 A C E R W,YES,YES,40.714777,-74.0078979
Chambers St/WTC/Park Place/Cortlandt St,8th Av - Fulton St,M,624,Chambers St,170,A36,2 3 A C E R W,YES,YES,40.7150278,-74.0077012
Chambers St/WTC/Park Place/Cortlandt St,8th Av - Fulton St,M,624,World Trade Center,171,E01,2 3 A C E R W,YES,YES,40.712274,-74.0103503
Chambers St/WTC/Park Place/Cortlandt St,8th Av - Fulton St,M,624,World Trade Center,171,E01,2 3 A C E R W,YES,YES,40.7116944,-74.01022
Chambers St/WTC/Park Place/Cortlandt St,8th Av - Fulton St,M,624,World Trade Center,171,E01,2 3 A C E R W,YES,YES,40.7118238,-74.0101552
Chambers St/WTC/Park Place/Cortlandt St,8th Av - Fulton St,M,624,World Trade Center,171,E01,2 3 A C E R W,YES,YES,40.7126643,-74.0099108
Chambers St/WTC/Park Place/Cortlandt St,8th Av - Fulton St,M,624,World Trade Center,171,E01,2 3 A C E R W,YES,YES,40.7133097,-74.0095541
Chambers St/WTC/Park Place/Cortlandt St,8th Av - Fulton St,M,624,World Trade Center,171,E01,2 3 A C E R W,YES,YES,40.7134261,-74.0093068
Chambers St/WTC/Park Place/Cortlandt St,8th Av - Fulton St,M,624,World Trade Center,171,E01,2 3 A C E R W,YES,YES,40.7130591,-74.0090286
Chambers St/WTC/Park Place/Cortlandt St,8th Av - Fulton St,M,624,World Trade Center,171,E01,2 3 A C E R W,YES,YES,40.7133621,-74.0090139
Chambers St/WTC/Park Place/Cortlandt St,8th Av - Fulton St,M,624,World Trade Center,171,E01,2 3 A C E R W,YES,YES,40.7130961,-74.0091147
Chambers St/WTC/Park Place/Cortlandt St,8th Av - Fulton St,M,624,World Trade Center,171,E01,2 3 A C E R W,YES,YES,40.7116329,-74.0106471
Chambers St/WTC/Park Place/Cortlandt St,8th Av - Fulton St,M,624,World Trade Center,171,E01,2 3 A C E R W,YES,YES,40.7119688,-74.0105123
High St,8th Av - Fulton St,B,173,High St,173,A40,A C,YES,YES,40.699405,-73.991413
High St,8th Av - Fulton St,B,173,High St,173,A40,A C,YES,YES,40.6991398,-73.9889055
High St,8th Av - Fulton St,B,173,High St,173,A40,A C,YES,YES,40.6992387,-73.9882731
Jay St-MetroTech,8th Av - Fulton St,B,636,Jay St-MetroTech,174,A41,A C F R,YES,YES,40.6924743,-73.9875859
Jay St-MetroTech,8th Av - Fulton St,B,636,Jay St-MetroTech,174,A41,A C F R,YES,YES,40.6932155,-73.9874899
Jay St-MetroTech,8th Av - Fulton St,B,636,Jay St-MetroTech,174,A41,A C F R,YES,YES,40.6925106,-73.9874814
Jay St-MetroTech,8th Av - Fulton St,B,636,Jay St-MetroTech,174,A41,A C F R,YES,YES,40.6917,-73.987461
Jay St-MetroTech,8th Av - Fulton St,B,636,Jay St-MetroTech,174,A41,A C F R,YES,YES,40.6923538,-73.9874579
Jay St-MetroTech,8th Av - Fulton St,B,636,Jay St-MetroTech,174,A41,A C F R,YES,YES,40.6931779,-73.9874487
Jay St-MetroTech,8th Av - Fulton St,B,636,Jay St-MetroTech,174,A41,A C F R,YES,YES,40.6916147,-73.9872021
Jay St-MetroTech,8th Av - Fulton St,B,636,Jay St-MetroTech,174,A41,A C F R,YES,YES,40.692329,-73.987167
Jay St-MetroTech,8th Av - Fulton St,B,636,Jay St-MetroTech,174,A41,A C F R,YES,YES,40.6924622,-73.9871584
Jay St-MetroTech,8th Av - Fulton St,B,636,Jay St-MetroTech,174,A41,A C F R,YES,YES,40.693582,-73.9870075
Hoyt-Schermerhorn Sts,8th Av - Fulton St,B,175,Hoyt-Schermerhorn Sts,175,A42,A C G,YES,YES,40.6890314,-73.9858587
Hoyt-Schermerhorn Sts,8th Av - Fulton St,B,175,Hoyt-Schermerhorn Sts,175,A42,A C G,YES,YES,40.6884333,-73.9843016
Lafayette Av,8th Av - Fulton St,B,176,Lafayette Av,176,A43,C,YES,YES,40.686553,-73.974606
Lafayette Av,8th Av - Fulton St,B,176,Lafayette Av,176,A43,C,YES,YES,40.6861265,-73.9745162
Lafayette Av,8th Av - Fulton St,B,176,Lafayette Av,176,A43,C,YES,YES,40.6864157,-73.9743492
Lafayette Av,8th Av - Fulton St,B,176,Lafayette Av,176,A43,C,YES,YES,40.6860502,-73.9742815
Lafayette Av,8th Av - Fulton St,B,176,Lafayette Av,176,A43,C,YES,YES,40.6860654,-73.9732954
Lafayette Av,8th Av - Fulton St,B,176,Lafayette Av,176,A43,C,YES,YES,40.6855651,-73.973071
Lafayette Av,8th Av - Fulton St,B,176,Lafayette Av,176,A43,C,YES,YES,40.685969,-73.973021
Lafayette Av,8th Av - Fulton St,B,176,Lafayette Av,176,A43,C,YES,YES,40.685559,-73.9729
Lafayette Av,8th Av - Fulton St,B,176,Lafayette Av,176,A43,C,YES,YES,40.685789,-73.97276
Clinton-Washington Avs,8th Av - Fulton St,B,177,Clinton-Washington Avs,177,A44,C,YES,YES,40.6836751,-73.9670602
Clinton-Washington Avs,8th Av - Fulton St,B,177,Clinton-Washington Avs,177,A44,C,YES,YES,40.6835856,-73.9667826
Clinton-Washington Avs,8th Av - Fulton St,B,177,Clinton-Washington Avs,177,A44,C,YES,YES,40.683318,-73.966733
Clinton-Washington Avs,8th Av - Fulton St,B,177,Clinton-Washington Avs,177,A44,C,YES,YES,40.683172,-73.964689
Clinton-Washington Avs,8th Av - Fulton St,B,177,Clinton-Washington Avs,177,A44,C,YES,YES,40.6828735,-73.9646179
Clinton-Washington Avs,8th Av - Fulton St,B,177,Clinton-Washington Avs,177,A44,C,YES,YES,40.6833851,-73.9670073
Franklin Av,8th Av - Fulton St,B,627,Franklin Av,178,A45,C S,YES,YES,40.681256,-73.95559
Nostrand Av,8th Av - Fulton St,B,179,Nostrand Av,179,A46,A C,YES,YES,40.6805772,-73.9497346
Nostrand Av,8th Av - Fulton St,B,179,Nostrand Av,179,A46,A C,YES,YES,40.680267,-73.9496419
Nostrand Av,8th Av - Fulton St,B,179,Nostrand Av,179,A46,A C,YES,YES,40.6805398,-73.9495027
Nostrand Av,8th Av - Fulton St,B,179,Nostrand Av,179,A46,A C,YES,YES,40.680228,-73.949414
Nostrand Av,8th Av - Fulton St,B,179,Nostrand Av,179,A46,A C,YES,YES,40.6804282,-73.9531971
Nostrand Av,8th Av - Fulton St,B,179,Nostrand Av,179,A46,A C,YES,YES,40.6808273,-73.9532759
Kingston-Throop Avs,8th Av - Fulton St,B,180,Kingston-Throop Avs,180,A47,C,YES,YES,40.6796847,-73.94135
Kingston-Throop Avs,8th Av - Fulton St,B,180,Kingston-Throop Avs,180,A47,C,YES,YES,40.679804,-73.941119
Kingston-Throop Avs,8th Av - Fulton St,B,180,Kingston-Throop Avs,180,A47,C,YES,YES,40.6800631,-73.940479
Kingston-Throop Avs,8th Av - Fulton St,B,180,Kingston-Throop Avs,180,A47,C,YES,YES,40.6800207,-73.940243
Utica Av,8th Av - Fulton St,B,181,Utica Av,181,A48,A C,YES,YES,40.6795584,-73.932104
Utica Av,8th Av - Fulton St,B,181,Utica Av,181,A48,A C,YES,YES,40.679346,-73.931987
Utica Av,8th Av - Fulton St,B,181,Utica Av,181,A48,A C,YES,YES,40.6791112,-73.9300434
Utica Av,8th Av - Fulton St,B,181,Utica Av,181,A48,A C,YES,YES,40.6795043,-73.9297247
Utica Av,8th Av - Fulton St,B,181,Utica Av,181,A48,A C,YES,YES,40.6794998,-73.9298659
Ralph Av,8th Av - Fulton St,B,182,Ralph Av,182,A49,C,YES,YES,40.679164,-73.92187
Ralph Av,8th Av - Fulton St,B,182,Ralph Av,182,A49,C,YES,YES,40.678702,-73.921552
Ralph Av,8th Av - Fulton St,B,182,Ralph Av,182,A49,C,YES,YES,40.6790048,-73.9214369
Rockaway Av,8th Av - Fulton St,B,183,Rockaway Av,183,A50,C,YES,YES,40.6786088,-73.9137396
Rockaway Av,8th Av - Fulton St,B,183,Rockaway Av,183,A50,C,YES,YES,40.678317,-73.913651
Rockaway Av,8th Av - Fulton St,B,183,Rockaway Av,183,A50,C,YES,YES,40.6784181,-73.910978
Rockaway Av,8th Av - Fulton St,B,183,Rockaway Av,183,A50,C,NO,YES,40.6781806,-73.9108741
Rockaway Av,8th Av - Fulton St,B,183,Rockaway Av,183,A50,C,YES,YES,40.6785315,-73.9107794
Rockaway Av,8th Av - Fulton St,B,183,Rockaway Av,183,A50,C,NO,YES,40.6780485,-73.9106658
Broadway Junction,8th Av - Fulton St,B,621,Broadway Junction,184,A51,A C J Z L,YES,YES,40.6783526,-73.9039332
Liberty Av,8th Av - Fulton St,B,185,Liberty Av,185,A52,C,YES,YES,40.6744501,-73.896778
Liberty Av,8th Av - Fulton St,B,185,Liberty Av,185,A52,C,YES,YES,40.6742506,-73.8966456
Liberty Av,8th Av - Fulton St,B,185,Liberty Av,185,A52,C,YES,YES,40.6745867,-73.8963672
